canonicalSmiles	chemicalProperties.Complexity	chemicalProperties.Compound Is Canonicalized	chemicalProperties.Covalently-Bonded Unit Count	chemicalProperties.Defined Atom Stereocenter Count	chemicalProperties.Defined Bond Stereocenter Count	chemicalProperties.Exact Mass	chemicalProperties.Formal Charge	chemicalProperties.Heavy Atom Count	chemicalProperties.Hydrogen Bond Acceptor Count	chemicalProperties.Hydrogen Bond Donor Count	chemicalProperties.Isotope Atom Count	chemicalProperties.Molecular Weight	chemicalProperties.Monoisotopic Mass	chemicalProperties.Rotatable Bond Count	chemicalProperties.Topological Polar Surface Area	chemicalProperties.Undefined Atom Stereocenter Count	chemicalProperties.Undefined Bond Stereocenter Count	chemicalProperties.XLogP3	chemicalProperties.XLogP3-AA	cid	inChIKey	maxPhase	molecularFormula	synonyms
CC1=C(C=C(C=C1)OC)OCC2=CC=NC=C2	216	Yes	1	0	0	229.110278721	0	17	3	0	0	229.27	229.110278721	4	31.4 Å²	0	0	3.2		46937073	MBHBRRBLXCXQKV-UHFFFAOYSA-N		C14H15NO2	4-[(5-methoxy-2-methylphenoxy)methyl]pyridine;!SCHEMBL21068009;!DB07428;!Q27096647
CC(=CCC1=CC(=C(C=C1OC)O)C(=O)C=CC2=CC=C(C=C2)O)C	484	Yes	1	0	1	338.15180918	0	25	4	2	0	338.4	338.15180918	6	66.8 Å²	0	0		5.4	5321765	ZUGCRBMNFSAUOC-YRNVUSSQSA-N		C21H22O4	20784-60-5;!4'-O-Methylbroussochalcone B;!(2e)-1-[2-Hydroxy-4-Methoxy-5-(3-Methylbut-2-En-1-Yl)phenyl]-3-(4-Hydroxyphenyl)prop-2-En-1-One;!(E)-1-[2-hydroxy-4-methoxy-5-(3-methylbut-2-enyl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one;!O-Methylbroussochalcone B
COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC	464	Yes	1	0	1	327.11067264	0	24	5	2	0	327.3	327.11067264	6	84.9 Å²	0	0		3.2	5282230	NZHGWWWHIYHZNX-CSKARUKUSA-N		C18H17NO5	
COC1=C(C=CC(=C1)C=CC(=O)O)O	224	Yes	1	0	1	194.05790880	0	14	4	2	0	194.18	194.05790880	3	66.8 Å²	0	0	1.5		445858	KSEBMYQBYZTDHS-HWKANZROSA-N		C10H10O4	
C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O	312	Yes	1	0	0	274.08412354	0	20	5	4	0	274.27	274.08412354	4	98 Å²	0	0		2.6	4788	VGEREEWJJVICBM-UHFFFAOYSA-N		C15H14O5	
COC(=O)C1=C(C2C(=C(C1O2)C3=CC=C(C=C3)O)C4=CC=C(C=C4)O)C(=O)OC	676	Yes	1	2	0	394.10525291	0	29	7	2	0	394.4	394.10525291	6	102 Å²	0	0		1.7	11531308	CRLQCBACIMUGDZ-BGYRXZFFSA-N		C22H18O7	Dimethyl (1r,4s)-5,6-Bis(4-Hydroxyphenyl)-7-Oxabicyclo[2.2.1]hepta-2,5-Diene-2,3-Dicarboxylate;!(1R,4S)-dimethyl 5,6-bis(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hepta-2,5-diene-2,3-dicarboxylate;!CHEMBL1213270;!DB07932;!Q27097166
COC1=C(C2=CC=CC=C2C=C1)C=NNC(=O)C3=CC(=C(C=C3)O)O	484	Yes	1	0	1	336.11100700	0	25	5	3	0	336.3	336.11100700	4	91.2 Å²	0	0		3.3	9562794	TVOPERZEGKBKAY-RGVLZGJSSA-N		C19H16N2O4	(E)-3,4-Dihydroxy-N'-[(2-Methoxynaphthalen-1-Yl)methylene]benzohydrazide;!(e)-3,4-dihydroxy-N'-((2-methoxynaphthalen-1-yl)methylene)benzohydrazide;!CHEMBL1233795;!SCHEMBL12387796;!BDBM33953
CC1=CC(=CC(=C1O)C)C=CC2=CC=CC=C2	240	Yes	1	0	1	224.120115130	0	17	1	1	0	224.30	224.120115130	2	20.2 Å²	0	0		4.6	6365297	PAHKYLUYTGBFNW-CMDGGOBGSA-N		C16H16O	2,6-dimethyl-4-[(E)-2-phenylethenyl]phenol;!(E)-2,6-dimethyl-4-styrylphenol;!UNII-1JVW0GEF1L;!1JVW0GEF1L;!CHEMBL55960
COC1=CC(=NNC2=CC=CC=C2C(=O)O)C=C(C1=O)OC	524	Yes	1	0	0	302.09027155	0	22	7	2	0	302.28	302.09027155	5	97.2 A^2	0	0		2.6	6288148	CKSQBVCJGGUSRP-UHFFFAOYSA-N		C15H14N2O5	
C1=CC(=CC=C1C=CC(=O)OC(CC(=O)O)C(C(=O)O)OC(=O)C=CC2=CC=C(C=C2)O)O	742	Yes	1	2	2	456.10564683	0	33	10	4	0	456.4	456.10564683	12	168 Å²	0	0		2.7	11669698	VJLMRHSHSNLOGC-NOPZTHQXSA-N		C23H20O10	FR258900;!UNII-66G69TD43K;!CHEMBL1234956;!66G69TD43K;!FR-258900
C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O	282	Yes	1	0	1	244.07355886	0	18	4	4	0	244.24	244.07355886	2	80.9 Å²	0	0	2.9		667639	CDRPUGZCRXZLFL-OWOJBTEDSA-N		C14H12O4	piceatannol;!10083-24-6;!3-Hydroxyresveratol;!(E)-4-(3,5-dihydroxystyryl)benzene-1,2-diol;!3,5,3',4'-Tetrahydroxystilbene
CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)OC(C)(C)C(=O)O)C	458	Yes	1	0	0	341.16270821	0	25	4	2	0	341.4	341.16270821	6	75.6 Å²	0	0		3.6	122335	BNFRJXLZYUTIII-UHFFFAOYSA-N		C20H23NO4	Efaproxiral;!131179-95-8;!RSR13;!Efaproxyn;!2-(4-(2-((3,5-Dimethylphenyl)amino)-2-oxoethyl)phenoxy)-2-methylpropanoic acid
COC1=CC(=CC(=C1O)OC)C=CC(=O)O	249	Yes	1	0	1	224.06847348	0	16	5	2	0	224.21	224.06847348	4	76 Å²	0	0		1.5	637775	PCMORTLOPMLEFB-ONEGZZNKSA-N		C11H12O5	
COC1=C(C=CC(=C1)C(=O)OC)O	181	Yes	1	0	0	182.05790880	0	13	4	1	0	182.17	182.05790880	3	55.8 Å²	0	0	1.8		19844	BVWTXUYLKBHMOX-UHFFFAOYSA-N		C9H10O4	
CC(=O)OC1=C(C=C(C=C1)C=CC(=O)NCCC2=CC=CC=C2)OC(=O)C	539	Yes	1	0	1	367.14197277	0	27	5	1	0	367.4	367.14197277	9	81.7 Å²	0	0	2.9		11957394	GARHCDOTUULBOQ-PKNBQFBNSA-N		C21H21NO5	4-{(1e)-3-Oxo-3-[(2-Phenylethyl)amino]prop-1-En-1-Yl}-1,2-Phenylene Diacetate;!2ew5;!Y12;!DB08753;!Q27097939
C1=CC(=CC=C1CCNC(=O)C=CC2=CC(=C(C=C2)O)O)O	377	Yes	1	0	1	299.11575802	0	22	4	4	0	299.32	299.11575802	5	89.8 Å²	0	0	2.4		9994897	VSHUQLRHTJOKTA-XBXARRHUSA-N		C17H17NO4	
COC1=C(C=CC(=C1)CC=C)O	145	Yes	1	0	0	164.083729621	0	12	2	1	0	164.20	164.083729621	3	29.5 Å²	0	0	2		3314	RRAFCDWBNXTKKO-UHFFFAOYSA-N		C10H12O2	
CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	341	Yes	1	0	1	305.19909372	0	22	3	2	0	305.4	305.19909372	9	58.6 Å²	0	0		3.6	1548942	YKPUWZUDDOIDPM-VURMDHGXSA-N		C18H27NO3	
COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O	750	Yes	1	4	0	482.12129689	0	35	10	5	0	482.4	482.12129689	4	155 Å²	0	0		2.4	31553	SEBFKMXJBCUCAI-HKTJVKLFSA-N		C25H22O10	
CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC	405	Yes	1	0	0	310.15689456	0	23	3	0	0	310.4	310.15689456	6	43.4 Å²	0	0		4.8	51040	XNEFYCZVKIDDMS-UHFFFAOYSA-N		C20H22O3	
COC1=C(C=C(C(=C1)O)C(=O)C2=CC=CC=C2)S(=O)(=O)O	462	Yes	1	0	0	308.03545927	0	21	6	2	0	308.31	308.03545927	4	109 Å²	0	0		2.2	19988	CXVGEDCSTKKODG-UHFFFAOYSA-N		C14H12O6S	
																								
																								
CCCCOCC1=CC(=C(C=C1)O)OC	161	Yes	1	0	0	210.125594432	0	15	3	1	0	210.27	210.125594432	6	38.7 Å²	0	0	1.8		5084146	VLDFMKOUUQYFGF-UHFFFAOYSA-N		C12H18O3	
																								
CC1=CC(=CC=C1)CC2CC(CNC2=O)C3=CC(=C(C=C3)OC)OC4CCCC4	532	Yes	1	2	0	393.23039385	0	29	3	1	0	393.5	393.23039385	6	47.6 Å²	0	0		4.9	9865375	ABEJDMOBAFLQNJ-NHCUHLMSSA-N		C25H31NO3	HT-0712;!617720-02-2;!UNII-2O43FXG9IG;!IPL-455903;!2O43FXG9IG
COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O	507	Yes	1	0	2	368.12598835	0	27	6	2	0	368.4	368.12598835	8	93.1 Å²	0	0		3.2	969516	VFLDPWHFBUODDF-FCXRPNKRSA-N		C21H20O6	
COC1=C(C=C(C=C1)CS(=O)(=O)C=CC2=C(C=C(C=C2OC)OC)OC)OP(=O)(O)O	717	Yes	1	0	1	474.07495510	0	31	10	2	0	474.4	474.07495510	10	146 Å²	0	0		1.3	11248490	LXENKEWVEVKKGV-BQYQJAHWSA-N		C19H23O10PS	Briciclib;!865783-99-9;!ON-014185;!Briciclib (ON-013105);!UNII-WG93X96336
CC1=CC(=C(C=C1OCC(=O)O)C)CCNC(C)C(C2=CC=C(C=C2)O)O	452	Yes	1	2	0	373.18892296	0	27	6	4	0	373.4	373.18892296	9	99 Å²	0	0		0.7	9820882	VMMYRRFPMAGXNP-BTYIYWSLSA-N		C21H27NO5	Ritobegron;!KUC-7322;!UNII-LD86RKR53M;!LD86RKR53M;!255734-04-4
COC1=C(C=CC(=C1)CO)O	116	Yes	1	0	0	154.062994177	0	11	3	2	0	154.16	154.062994177	2	49.7 Å²	0	0	0		62348	ZENOXNGFMSCLLL-UHFFFAOYSA-N		C8H10O3	
COC1=C(C=C(C=C1)CS(=O)(=O)C=CC2=C(C=C(C=C2OC)OC)OC)NCC(=O)O	678	Yes	1	0	1	451.13008793	0	31	9	2	0	451.5	451.13008793	11	129 Å²	0	0		2.5	6918736	OWBFCJROIKNMGD-BQYQJAHWSA-N		C21H25NO8S	Rigosertib;!592542-59-1;!UNII-67DOW7F9GL;!ON 01910;!ON-01910
COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)O)OC)CO)O	357	Yes	1	2	0	362.17293854	0	26	6	4	0	362.4	362.17293854	9	99.4 Å²	0	0		2.5	65373	PUETUDUXMCLALY-HOTGVXAUSA-N		C20H26O6	Secoisolariciresinol;!29388-59-8;!(-)-Secoisolariciresinol;!UNII-M8QRJ7JEJH;!(2R,3R)-2,3-bis[(4-hydroxy-3-methoxyphenyl)methyl]butane-1,4-diol
CC(CC1=CC(=C(C=C1)OC)OC)C(C)CC2=CC(=C(C=C2)OC)OC	352	Yes	1	2	0	358.21440943	0	26	4	0	0	358.5	358.21440943	9	36.9 Å²	0	0		5.6	476861	ORQFDHFZSMXRLM-IYBDPMFKSA-N		C22H30O4	
CCC1=NC(=C2C=C(C(=CC2=C1)OC)OC)CC3=CC=CC=C3	356	Yes	1	0	0	307.157228913	0	23	3	0	0	307.4	307.157228913	5	31.4 Å²	0	0		4.8	70882	MYCMTMIGRXJNSO-UHFFFAOYSA-N		C20H21NO2	Moxaverine;!1-Benzyl-3-ethyl-6,7-dimethoxyisoquinoline;!10539-19-2;!Eupaverin;!3-Ethyl-1-benzyl-6,7-dimethoxyisoquinoline
COC1=C(C=C(C=C1)C=CC2=CC(=C(C(=C2)OC)OC)OC)OP(=O)(O)O	508	Yes	1	0	1	396.09740462	0	27	8	2	0	396.3	396.09740462	8	104 Å²	0	0		2.4	5351387	WDOGQTQEKVLZIJ-WAYWQWQTSA-N		C18H21O8P	Fosbretabulin;!222030-63-9;!Combretastatin A-4 phosphate;!(Z)-2-Methoxy-5-(3,4,5-trimethoxystyryl)phenyl dihydrogen phosphate;!Phosbretabulin
COC1=C(C=C(C=C1)CC(C2=CC(=C(C(=C2)OC)OC)OC)O)O	351	Yes	1	1	0	334.14163842	0	24	6	2	0	334.4	334.14163842	7	77.4 Å²	0	0		2.6	9895264	LGZKGOGODCLQHG-CYBMUJFWSA-N		C18H22O6	Combretastatin;!(-)-Combretastatin;!(R)-(-)-Combretastatin;!UNII-7O62J06F18;!7O62J06F18
CC(=O)C1=CC(=C(C=C1)O)OC	167	Yes	1	0	0	166.062994177	0	12	3	1	0	166.17	166.062994177	2	46.5 Å²	0	0	0.5		2214	DFYRUELUNQRZTB-UHFFFAOYSA-N		C9H10O3	
CC(C1=CC2=C(C=C1)C3=CC(=C(C=C3OC2=O)OCC4=CC=C(C=C4)OC)OC)O	574	Yes	1	0	0	406.14163842	0	30	6	1	0	406.4	406.14163842	6	74.2 Å²	1	0		4	11998575	YEAHTLOYHVWAKW-UHFFFAOYSA-N		C24H22O6	
COC1=C(C=C(C=C1)C=CC2=CC(=C(C(=C2)OC)OC)OC)NC(=O)C(CO)N	517	Yes	1	1	1	402.17908655	0	29	7	3	0	402.4	402.17908655	9	112 Å²	0	0		2.2	6918405	IXWNTLSTOZFSCM-YVACAVLKSA-N		C21H26N2O6	
CCCC1=C(C=CC(=C1O)C(=O)C)OCC2=CC=C(C=C2)C(C3=CC(=CC=C3)C(=O)O)O	613	Yes	1	1	0	434.17293854	0	32	6	3	0	434.5	434.17293854	9	104 Å²	0	0		4.9	11611800	DWQVYDLTPMGYNE-DEOSSOPVSA-N		C26H26O6	LY-2300559;!UNII-Z572ZBT8XL;!Z572ZBT8XL;!889116-06-7;!LY2300559
C1=CC(=C(C(=C1)OCC2=CC=C(C=C2)C(=O)O)C=O)O	335	Yes	1	0	0	272.06847348	0	20	5	2	0	272.25	272.06847348	5	83.8 Å²	0	0		2.6	55223	XEDONBRPTABQFB-UHFFFAOYSA-N		C15H12O5	TUCARESOL;!84290-27-7;!4-[(2-formyl-3-hydroxyphenoxy)methyl]benzoic acid;!589C;!4-((2-Formyl-3-hydroxyphenoxy)methyl)benzoic acid
CC1=C(C2=CC=CC=C2C(=C1OC(=O)C3=CC=C(C=C3)N)O)O	421	Yes	1	0	0	309.10010796	0	23	5	3	0	309.3	309.10010796	3	92.8 Å²	0	0		3.6	84621	YLMPBJUYFTWHKJ-UHFFFAOYSA-N		C18H15NO4	
CCC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(C)(C)C(=O)O	364	Yes	1	1	0	286.15689456	0	21	3	1	0	286.4	286.15689456	5	46.5 Å²	0	0		4.7	59084697	KHLJKRBMZVNZOC-MRXNPFEDSA-N		C18H22O3	ZINC897074;!DB13143;!UNII-XL025389JS component KHLJKRBMZVNZOC-MRXNPFEDSA-N;![R,(+)]-beta-Ethyl-alpha,alpha-dimethyl-6-methoxy-2-naphthalenepropionic acid
																								
																								
CC1=CC=C(C=C1)NC=C2C=CC=C(C2=O)OC	399	Yes	1	0	1	241.110278721	0	18	3	1	0	241.28	241.110278721	3	38.3 A^2	0	0		3.4	5476587	RPBNWIGVXAKIHQ-BENRWUELSA-N		C15H15NO2	
CC(C)(C(=O)O)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	405	Yes	1	0	0	318.0658866	0	22	4	1	0	318.7	318.0658866	5	63.6 Å²	0	0	3.9		64929	MQOBSOSZFYZQOK-UHFFFAOYSA-N		C17H15ClO4	
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C	688	Yes	1	6	2	416.32904526	0	30	3	3	0	416.6	416.32904526	6	60.7 Å²	0	0		5.1	5280453	GMRQFYUYWCNGIN-NKMMMXOESA-N		C27H44O3	
CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C	655	Yes	1	5	2	400.334130642	0	29	2	2	0	400.6	400.334130642	6	40.5 Å²	0	0		6.2	5283731	JWUBBDSIWDLEOM-DTOXIADCSA-N		C27H44O2	
CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C	678	Yes	1	6	3	396.339216023	0	29	1	1	0	396.6	396.339216023	5	20.2 Å²	0	0		7.4	5280793	MECHNRXZTMCUDQ-RKHKHRCZSA-N		C28H44O	
CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C	496	Yes	1	0	4	286.229665576	0	21	1	1	0	286.5	286.229665576	5	20.2 Å²	0	0	5.7		445354	FPIPGXGPPPQFEQ-OVSJKPMPSA-N		C20H30O	
CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C	610	Yes	1	5	2	384.339216023	0	28	1	1	0	384.6	384.339216023	6	20.2 Å²	0	0		7.9	5280795	QYSXJUFSXHHAJI-YRZJJWOYSA-N		C27H44O	
CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)CC4)C)O)C)C(=O)C	650	Yes	1	8	0	344.23514488	0	25	3	1	0	344.5	344.23514488	1	54.4 Å²	0	0	2.7		247839	GZENKSODFLBBHQ-ILSZZQPISA-N		C22H32O3	medrysone;!2668-66-8;!Hydroxymesterone;!Medrifar;!Medrocort
CC(=O)C1CCC2C1(CCC3C2C=CC4=CC(=O)CCC34C)C	628	Yes	1	6	0	312.208930132	0	23	2	0	0	312.4	312.208930132	1	34.1 Å²	0	0		3.8	9051	JGMOKGBVKVMRFX-HQZYFCCVSA-N		C21H28O2	
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C	589	Yes	1	6	0	314.224580195	0	23	2	0	0	314.5	314.224580195	1	34.1 Å²	0	0	3.9		5994	RJKFOVLPORLFTN-LEKSSAKUSA-N		C21H30O2	
CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C	567	Yes	1	0	4	300.208930132	0	22	2	1	0	300.4	300.208930132	5	37.3 Å²	0	0	6.3		449171	SHGAZHPCJJPHSC-ZVCIMWCZSA-N		C20H28O2	
CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34	594	Yes	1	6	0	298.193280068	0	22	2	1	0	298.4	298.193280068	1	37.3 Å²	0	0	3		6230	VIKNJXKGJWUCNN-XGXHKTLJSA-N		C20H26O2	
CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C	567	Yes	1	0	0	300.208930132	0	22	2	1	0	300.4	300.208930132	5	37.3 Å²	0	4	6.3		5538	SHGAZHPCJJPHSC-UHFFFAOYSA-N		C20H28O2	CHEBI:26536;!3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid;!3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid;!LGD 100057;!68070-35-9
CC12CCC3C(C1CCC(=O)O2)CCC4=CC(=O)C=CC34C	602	Yes	1	5	0	300.17254462	0	22	3	0	0	300.4	300.17254462	0	43.4 Å²	0	0		3	13769	BPEWUONYVDABNZ-DZBHQSCQSA-N		C19H24O3	testolactone;!Teslac;!968-93-4;!Fludestrin;!Teolit
CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C	567	Yes	1	0	4	300.208930132	0	22	2	1	0	300.4	300.208930132	5	37.3 Å²	0	0	6.3		5282379	SHGAZHPCJJPHSC-XFYACQKRSA-N		C20H28O2	
CC12CCC3C(C1CCC2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CCC35	703	Yes	1	6	0	406.25079494	0	30	3	0	0	406.6	406.25079494	5	43.4 Å²	0	0	5.1		229455	UBWXUGDQUBIEIZ-QNTYDACNSA-N		C27H34O3	
CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C	653	Yes	1	5	0	296.177630004	0	22	2	0	0	296.4	296.177630004	0	34.1 Å²	0	0		3.1	60198	BFYIZQONLCFLEV-DAELLWKTSA-N		C20H24O2	
CC12CCC3C(C1CCC2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CCC34C	787	Yes	1	6	0	414.27700969	0	30	4	0	0	414.6	414.27700969	5	60.4 Å²	0	0	4.5		11876263	VVOIQBFMTVCINR-WWMZEODYSA-N		C26H38O4	
CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O	827	Yes	1	6	0	402.20423867	0	29	6	1	0	402.5	402.20423867	4	97.7 Å²	0	0	2.1		5745	ITRJWOMZKQRYTA-RFZYENFJSA-N		C23H30O6	
CC12CCC3C(C1CCC2(CC=C)O)CCC4=CCCCC34	492	Yes	1	6	0	300.245315640	0	22	1	1	0	300.5	300.245315640	2	20.2 Å²	0	0		5.3	235905	ATXHVCQZZJYMCF-XUDSTZEESA-N		C21H32O	
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34	504	Yes	1	5	0	272.177630004	0	20	2	0	0	272.4	272.177630004	0	34.1 Å²	0	0		2.5	92834	JRIZOGLBRPZBLQ-QXUSFIETSA-N		C18H24O2	
CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C	643	Yes	1	6	2	400.334130642	0	29	2	2	0	400.6	400.334130642	6	40.5 Å²	0	0		6.8	5282181	OFHCOWSQAMBJIW-AVJTYSNKSA-N		C27H44O2	
CC12CCC3C4CCC(=O)CC4=CCC3C1CCC2=O	504	Yes	1	5	0	272.177630004	0	20	2	0	0	272.4	272.177630004	0	34.1 Å²	0	0		2.1	18633059	WELNRNVZXWUOGT-QXUSFIETSA-N		C18H24O2	Estr-5-ene-3,17-dione;!19289-77-1;!19-Nor-5-androstenedione;!UNII-585LQ9KZN8;!585LQ9KZN8
CC12CCC3C4CCC(CC4=CCC3C1CCC2O)O	429	Yes	1	7	0	276.208930132	0	20	2	2	0	276.4	276.208930132	0	40.5 Å²	0	0		2.8	9900246	VVUQRXPUVKXAIO-XFUVECHXSA-N		C18H28O2	19-Nor-5-androstenediol;!UNII-5N0V272KSA;!5N0V272KSA;!CHEMBL259126;!estr-5-ene-3beta,17beta-diol
CCCC(C)(C1CC23C=CC1(C4C25CCN(C3CC6=C5C(=C(C=C6)OC(=O)C)O4)C)OC)O	877	Yes	1	7	0	453.25152322	0	33	6	1	0	453.6	453.25152322	6	68.2 Å²	0	0		3.2	20055090	LFYBMMHFJIAKFE-PMEKXCSPSA-N		C27H35NO5	ACETORPHINE;!Acetorfina;!UNII-2OGQ81529L;!ACETYLPROPYLORVINOL;!25333-77-1
CC12CCC3C(C1CCC2O)CCC4=C(C(=O)CCC34C)O	551	Yes	1	6	0	304.20384475	0	22	3	2	0	304.4	304.20384475	0	57.5 Å²	0	0	3.2		160615	BQOIJSIMMIDHMO-FBPKJDBXSA-N		C19H28O3	4-Hydroxytestosterone;!2141-17-5;!4,17beta-Dihydroxy-4-androstene-3-one;!(8R,9S,10R,13S,14S,17S)-4,17-dihydroxy-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one;!4-Androstene-7alpha-17beta-diol-3-one
CC12CCC3C(C1CCC2O)CCC4=C(C(=O)CCC34)O	509	Yes	1	6	0	290.18819469	0	21	3	2	0	290.4	290.18819469	0	57.5 Å²	0	0	2.5		20055236	GXHBCWCMYVTJOW-YGRHGMIBSA-N		C18H26O3	Oxabolone;!4-Hydroxy-19-nortestosterone;!4721-69-1;!UNII-51RPF719WE;!51RPF719WE
CC12CCC3C(C1CCC2O)CCC4=C(C(=O)CCC34C)Cl	554	Yes	1	6	0	322.1699578	0	22	2	1	0	322.9	322.1699578	0	37.3 Å²	0	0	4.2		68947	KCZCIYZKSLLNNH-FBPKJDBXSA-N		C19H27ClO2	
CC12CCC3C(C1CCC2(C)O)CCC4=C(C(=O)CCC34)O	551	Yes	1	6	0	304.20384475	0	22	3	2	0	304.4	304.20384475	0	57.5 Å²	0	0		2.8	69249407	CLNUZOCYKSHICX-FAHHUNKHSA-N		C19H28O3	UNII-AL9HUA7C4C;!4-Hydroxy-19-normethyltestosterone;!AL9HUA7C4C;!17Alpha-methyl-4-hydroxynandrolone;!NSC-522770
CC12CCC3C(C1CCC2O)CCC4=CC(=O)C=CC34C	546	Yes	1	6	0	286.193280068	0	21	2	1	0	286.4	286.193280068	0	37.3 Å²	0	0	3.5		13308	RSIHSRDYCUFFLA-DYKIIFRCSA-N		C19H26O2	
CC12CCC3C(C1CCC2O)CCC4=CC(CCC34)O	429	Yes	1	7	0	276.208930132	0	20	2	2	0	276.4	276.208930132	0	40.5 Å²	0	0	2.7		9835303	CMXKUJNZWYTFJN-XFUVECHXSA-N		C18H28O2	BOLANDIOL;!19-Nor-4-androstenediol;!19793-20-5;!19-Norandrostenediol;!4-norendiol
CC1(CCC2C1(CC(C3C2CCC4=CC(=O)C(=CC34C)C=O)O)C)O	707	Yes	1	7	0	344.19875937	0	25	4	2	0	344.4	344.19875937	1	74.6 Å²	0	0		2.2	17150	AMVODTGMYSRMNP-GNIMZFFESA-N		C21H28O4	Formebolone;!Esiclene;!Formyldienolone;!Hubernol;!2454-11-7
CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2=O	466	Yes	1	3	0	268.146329876	0	20	2	1	0	268.3	268.146329876	0	37.3 Å²	0	0		2.9	223368	WKRLQDKEXYKHJB-HFTRVMKXSA-N		C18H20O2	
CC(C=CC(C1CC1)O)C2CCC3C2(CCCC3=CC=C4CC(CC(C4=C)O)O)C	743	Yes	1	7	3	412.29774513	0	30	3	3	0	412.6	412.29774513	5	60.7 Å²	0	0		4.3	5288783	LWQQLNNNIPYSNX-UROSTWAQSA-N		C27H40O3	
CC1=C(C(CCC1=O)(C)C)C=CC(=CC=CC(=CCO)C)C	567	Yes	1	0	4	300.208930132	0	22	2	1	0	300.4	300.208930132	5	37.3 Å²	0	0		4.6	5289090	PLIUCYCUYQIBDZ-RMWYGNQTSA-N		C20H28O2	4-Oxoretinol;!4-Ketoretinol;!62702-55-0;!4-Keto Retinol;!all-trans-4-oxoretinol
CC(=O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	550	Yes	1	7	0	316.240230259	0	23	2	1	0	316.5	316.240230259	1	37.3 Å²	0	0	4.2		8955	ORNBQBCIOKFOEO-QGVNFLHTSA-N		C21H32O2	
CC1(CCC2C1(C=CC3=C4CCC(=O)C=C4CCC23)C)O	609	Yes	1	4	0	284.177630004	0	21	2	1	0	284.4	284.177630004	0	37.3 Å²	0	0		2.1	261000	CCCIJQPRIXGQOE-XWSJACJDSA-N		C19H24O2	
CCC(CC)(CCCOC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C)O	734	Yes	1	6	2	460.35526001	0	33	4	3	0	460.7	460.35526001	9	69.9 Å²	0	0		4.9	73896915	KLZOTDOJMRMLDX-CFLSTKHRSA-N		C29H48O4	KH-1139
CC12CCC(CC1CCC3C2CC(C4(C3(CCC4C5=CC(=O)OC5)O)C)O)O	718	Yes	1	9	0	390.24062418	0	28	5	3	0	390.5	390.24062418	1	87 Å²	0	0	1.1		15478	SHIBSTMRCDJXLN-KCZCNTNESA-N		C23H34O5	
